id	crop	tradeName	geneSource	gmTrait	developer	country	countryCode	food	feed	cultivation
2	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Male sterility,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	New Zealand	NCL	2002	0	0
2	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Male sterility,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	United States of America	USA	1996	1996	2002
421	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor™ x TruFlex™ Roundup Ready™ Canola	Agrobacterium tumefaciens,Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Male sterility,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	Australia	AUS	2016	2016	2016
18	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Male sterility,Fertility restoration,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	Australia	AUS	2002	0	2003
18	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Male sterility,Fertility restoration,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	Canada	CAN	1994	1995	1995
18	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Male sterility,Fertility restoration,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	China	CHN	2002	2002	0
18	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Male sterility,Fertility restoration,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	European Union	EU	1997	1996	0
18	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Male sterility,Fertility restoration,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	Japan	JPN	2001	2003	2007
18	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Male sterility,Fertility restoration,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	Mexico	MEX	1999	0	0
18	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Male sterility,Fertility restoration,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	New Zealand	NCL	2002	0	0
18	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Male sterility,Fertility restoration,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	South Africa	ATF	2001	2001	0
18	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Male sterility,Fertility restoration,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	South Korea	ATF	2005	2008	0
19	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Male sterility,Fertility restoration,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	Australia	AUS	2002	0	2003
19	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Male sterility,Fertility restoration,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	Canada	CAN	1995	1995	1995
19	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Male sterility,Fertility restoration,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	China	CHN	2002	2002	0
19	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Male sterility,Fertility restoration,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	European Union	EU	1997	1997	0
19	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Male sterility,Fertility restoration,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	Japan	JPN	2001	2003	2007
19	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Male sterility,Fertility restoration,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	New Zealand	NCL	2002	0	0
19	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Male sterility,Fertility restoration,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	South Africa	ATF	2001	2001	0
19	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Male sterility,Fertility restoration,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	South Korea	ATF	2005	2008	0
280	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	Invigor™ Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Escherichia coli	Glufosinate herbicide tolerance,Male sterility,Fertility restoration,Antibiotic resistance	Bayer CropScience (including fully and partly owned companies)	China	CHN	2006	2006	0
3	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility	Bayer CropScience (including fully and partly owned companies)	Australia	AUS	2002	0	2003
3	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility	Bayer CropScience (including fully and partly owned companies)	Canada	CAN	1997	1996	1996
3	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility	Bayer CropScience (including fully and partly owned companies)	European Union	EU	2013	2007	0
3	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility	Bayer CropScience (including fully and partly owned companies)	Japan	JPN	2001	2003	2006
3	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility	Bayer CropScience (including fully and partly owned companies)	New Zealand	NCL	2002	0	0
3	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility	Bayer CropScience (including fully and partly owned companies)	South Korea	ATF	2013	2012	0
3	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility	Bayer CropScience (including fully and partly owned companies)	Taiwan	TWN	2015	0	0
3	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor&trade; Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility	Bayer CropScience (including fully and partly owned companies)	United States of America	USA	1998	1998	1999
422	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor™ x TruFlex™ Roundup Ready™ Canola	Agrobacterium tumefaciens,Streptomyces hygroscopicus,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Male sterility	Bayer CropScience (including fully and partly owned companies)	Australia	AUS	2016	2016	2016
4	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor™ Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility,Fertility restoration	Bayer CropScience (including fully and partly owned companies)	Australia	AUS	2002	0	2003
4	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor™ Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility,Fertility restoration	Bayer CropScience (including fully and partly owned companies)	Canada	CAN	1997	1996	1996
4	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor™ Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility,Fertility restoration	Bayer CropScience (including fully and partly owned companies)	China	CHN	2002	2002	0
4	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor™ Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility,Fertility restoration	Bayer CropScience (including fully and partly owned companies)	European Union	EU	2013	2007	0
4	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor™ Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility,Fertility restoration	Bayer CropScience (including fully and partly owned companies)	Japan	JPN	2001	2003	2007
4	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor™ Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility,Fertility restoration	Bayer CropScience (including fully and partly owned companies)	Malaysia	MYS	2016	2016	0
4	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor™ Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility,Fertility restoration	Bayer CropScience (including fully and partly owned companies)	Mexico	MEX	2004	0	0
4	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor™ Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility,Fertility restoration	Bayer CropScience (including fully and partly owned companies)	New Zealand	NCL	2002	0	0
4	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor™ Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility,Fertility restoration	Bayer CropScience (including fully and partly owned companies)	South Africa	ATF	2001	2001	0
4	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor™ Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility,Fertility restoration	Bayer CropScience (including fully and partly owned companies)	South Korea	ATF	2005	2005	0
4	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	InVigor™ Canola	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility,Fertility restoration	Bayer CropScience (including fully and partly owned companies)	Taiwan	TWN	2015	0	0
173	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	not available	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Agrobacterium tumefaciens,Ochrobactrum anthropi	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Male sterility,Fertility restoration	Bayer CropScience (including fully and partly owned companies)	Japan	JPN	2010	2011	2012
173	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	not available	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Agrobacterium tumefaciens,Ochrobactrum anthropi	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Male sterility,Fertility restoration	Bayer CropScience (including fully and partly owned companies)	Mexico	MEX	2011	0	0
173	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	not available	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Agrobacterium tumefaciens,Ochrobactrum anthropi	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Male sterility,Fertility restoration	Bayer CropScience (including fully and partly owned companies)	South Korea	ATF	2015	2015	0
173	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	not available	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens,Agrobacterium tumefaciens,Ochrobactrum anthropi	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Male sterility,Fertility restoration	Bayer CropScience (including fully and partly owned companies)	Taiwan	TWN	2016	0	0
7	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	Navigator&trade; Canola	Klebsiella pneumoniae subsp. Ozaenae	Oxynil herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Australia	AUS	2002	0	0
7	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	Navigator&trade; Canola	Klebsiella pneumoniae subsp. Ozaenae	Oxynil herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Canada	CAN	1997	1997	1997
7	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	Navigator&trade; Canola	Klebsiella pneumoniae subsp. Ozaenae	Oxynil herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	China	CHN	2002	2002	0
7	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	Navigator&trade; Canola	Klebsiella pneumoniae subsp. Ozaenae	Oxynil herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Japan	JPN	2001	2003	2008
7	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	Navigator&trade; Canola	Klebsiella pneumoniae subsp. Ozaenae	Oxynil herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	New Zealand	NCL	2002	0	0
7	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	Navigator&trade; Canola	Klebsiella pneumoniae subsp. Ozaenae	Oxynil herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	United States of America	USA	1999	0	0
20	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	not available	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility,Fertility restoration	Bayer CropScience (including fully and partly owned companies)	Japan	JPN	2001	2003	0
287	Argentine Canola, Canola, Oilseed rape, Rapeseed, Turnip	not available	Streptomyces hygroscopicus,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens	Glufosinate herbicide tolerance,Male sterility,Fertility restoration	Bayer CropScience (including fully and partly owned companies)	Japan	JPN	2001	2003	0
